# JMH version: 1.29
# VM version: JDK 11.0.11, OpenJDK 64-Bit Server VM, 11.0.11+9
# VM invoker: /home/kamykbb/jdk-11.0.11+9/bin/java
# VM options: -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:+UseJVMCICompiler -Xms2g -Xmx2g -XX:+AlwaysPreTouch -XX:+UseSerialGC
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.allocation.AllocationBenchmark.createNewObjects
# Parameters: (size = 1024)

# Run progress: 0.00% complete, ETA 07:40:00
# Fork: 1 of 1
# Warmup Iteration   1: ≈ 10⁻⁵ ops/us
# Warmup Iteration   2: ≈ 10⁻⁵ ops/us
# Warmup Iteration   3: ≈ 10⁻⁵ ops/us
# Warmup Iteration   4: ≈ 10⁻⁵ ops/us
# Warmup Iteration   5: ≈ 10⁻⁵ ops/us
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.allocation.AllocationBenchmark.fillHeap
# Parameters: (size = 104857600)

# Run progress: 74.64% complete, ETA 02:07:57
# Fork: 1 of 1
# Warmup Iteration   1: 947626.729 ±(99.9%) 95448.124 us/op
# Warmup Iteration   2: 945052.951 ±(99.9%) 90512.895 us/op
# Warmup Iteration   3: 944957.626 ±(99.9%) 93930.593 us/op
# Warmup Iteration   4: 946673.478 ±(99.9%) 94330.508 us/op
# Warmup Iteration   5: 942097.873 ±(99.9%) 91945.063 us/op
Iteration   1: 942669.824 ±(99.9%) 92439.239 us/op
                 fillHeap·p0.00:   872415.232 us/op
                 fillHeap·p0.50:   920649.728 us/op
                 fillHeap·p0.90:   1067030.938 us/op
                 fillHeap·p0.95:   1069547.520 us/op
                 fillHeap·p0.99:   1069547.520 us/op
                 fillHeap·p0.999:  1069547.520 us/op
                 fillHeap·p0.9999: 1069547.520 us/op
                 fillHeap·p1.00:   1069547.520 us/op

Iteration   2: 943337.100 ±(99.9%) 91477.062 us/op
                 fillHeap·p0.00:   871366.656 us/op
                 fillHeap·p0.50:   922746.880 us/op
                 fillHeap·p0.90:   1062626.918 us/op
                 fillHeap·p0.95:   1063256.064 us/op
                 fillHeap·p0.99:   1063256.064 us/op
                 fillHeap·p0.999:  1063256.064 us/op
                 fillHeap·p0.9999: 1063256.064 us/op
                 fillHeap·p1.00:   1063256.064 us/op

Iteration   3: 943718.400 ±(99.9%) 91471.837 us/op
                 fillHeap·p0.00:   878706.688 us/op
                 fillHeap·p0.50:   922746.880 us/op
                 fillHeap·p0.90:   1066401.792 us/op
                 fillHeap·p0.95:   1067450.368 us/op
                 fillHeap·p0.99:   1067450.368 us/op
                 fillHeap·p0.999:  1067450.368 us/op
                 fillHeap·p0.9999: 1067450.368 us/op
                 fillHeap·p1.00:   1067450.368 us/op

Iteration   4: 944004.375 ±(99.9%) 90273.262 us/op
                 fillHeap·p0.00:   871366.656 us/op
                 fillHeap·p0.50:   922746.880 us/op
                 fillHeap·p0.90:   1061788.058 us/op
                 fillHeap·p0.95:   1062207.488 us/op
                 fillHeap·p0.99:   1062207.488 us/op
                 fillHeap·p0.999:  1062207.488 us/op
                 fillHeap·p0.9999: 1062207.488 us/op
                 fillHeap·p1.00:   1062207.488 us/op

Iteration   5: 948389.329 ±(99.9%) 92930.170 us/op
                 fillHeap·p0.00:   880803.840 us/op
                 fillHeap·p0.50:   929038.336 us/op
                 fillHeap·p0.90:   1072273.818 us/op
                 fillHeap·p0.95:   1073741.824 us/op
                 fillHeap·p0.99:   1073741.824 us/op
                 fillHeap·p0.999:  1073741.824 us/op
                 fillHeap·p0.9999: 1073741.824 us/op
                 fillHeap·p1.00:   1073741.824 us/op

Iteration   6: 953060.259 ±(99.9%) 91688.740 us/op
                 fillHeap·p0.00:   883949.568 us/op
                 fillHeap·p0.50:   932184.064 us/op
                 fillHeap·p0.90:   1073741.824 us/op
                 fillHeap·p0.95:   1073741.824 us/op
                 fillHeap·p0.99:   1073741.824 us/op
                 fillHeap·p0.999:  1073741.824 us/op
                 fillHeap·p0.9999: 1073741.824 us/op
                 fillHeap·p1.00:   1073741.824 us/op

Iteration   7: 950009.856 ±(99.9%) 93655.210 us/op
                 fillHeap·p0.00:   881852.416 us/op
                 fillHeap·p0.50:   931135.488 us/op
                 fillHeap·p0.90:   1074161.254 us/op
                 fillHeap·p0.95:   1075838.976 us/op
                 fillHeap·p0.99:   1075838.976 us/op
                 fillHeap·p0.999:  1075838.976 us/op
                 fillHeap·p0.9999: 1075838.976 us/op
                 fillHeap·p1.00:   1075838.976 us/op

Iteration   8: 951153.757 ±(99.9%) 93257.935 us/op
                 fillHeap·p0.00:   881852.416 us/op
                 fillHeap·p0.50:   931135.488 us/op
                 fillHeap·p0.90:   1073322.394 us/op
                 fillHeap·p0.95:   1073741.824 us/op
                 fillHeap·p0.99:   1073741.824 us/op
                 fillHeap·p0.999:  1073741.824 us/op
                 fillHeap·p0.9999: 1073741.824 us/op
                 fillHeap·p1.00:   1073741.824 us/op

Iteration   9: 947722.054 ±(99.9%) 89711.771 us/op
                 fillHeap·p0.00:   878706.688 us/op
                 fillHeap·p0.50:   926941.184 us/op
                 fillHeap·p0.90:   1066192.077 us/op
                 fillHeap·p0.95:   1066401.792 us/op
                 fillHeap·p0.99:   1066401.792 us/op
                 fillHeap·p0.999:  1066401.792 us/op
                 fillHeap·p0.9999: 1066401.792 us/op
                 fillHeap·p1.00:   1066401.792 us/op

Iteration  10: 950105.181 ±(99.9%) 92080.120 us/op
                 fillHeap·p0.00:   881852.416 us/op
                 fillHeap·p0.50:   930086.912 us/op
                 fillHeap·p0.90:   1071015.526 us/op
                 fillHeap·p0.95:   1071644.672 us/op
                 fillHeap·p0.99:   1071644.672 us/op
                 fillHeap·p0.999:  1071644.672 us/op
                 fillHeap·p0.9999: 1071644.672 us/op
                 fillHeap·p1.00:   1071644.672 us/op

Iteration  11: 947245.428 ±(99.9%) 91800.644 us/op
                 fillHeap·p0.00:   878706.688 us/op
                 fillHeap·p0.50:   925892.608 us/op
                 fillHeap·p0.90:   1067450.368 us/op
                 fillHeap·p0.95:   1068498.944 us/op
                 fillHeap·p0.99:   1068498.944 us/op
                 fillHeap·p0.999:  1068498.944 us/op
                 fillHeap·p0.9999: 1068498.944 us/op
                 fillHeap·p1.00:   1068498.944 us/op

Iteration  12: 946387.503 ±(99.9%) 93352.395 us/op
                 fillHeap·p0.00:   872415.232 us/op
                 fillHeap·p0.50:   924844.032 us/op
                 fillHeap·p0.90:   1067660.083 us/op
                 fillHeap·p0.95:   1068498.944 us/op
                 fillHeap·p0.99:   1068498.944 us/op
                 fillHeap·p0.999:  1068498.944 us/op
                 fillHeap·p0.9999: 1068498.944 us/op
                 fillHeap·p1.00:   1068498.944 us/op

Iteration  13: 948484.655 ±(99.9%) 94222.420 us/op
                 fillHeap·p0.00:   877658.112 us/op
                 fillHeap·p0.50:   923795.456 us/op
                 fillHeap·p0.90:   1072693.248 us/op
                 fillHeap·p0.95:   1073741.824 us/op
                 fillHeap·p0.99:   1073741.824 us/op
                 fillHeap·p0.999:  1073741.824 us/op
                 fillHeap·p0.9999: 1073741.824 us/op
                 fillHeap·p1.00:   1073741.824 us/op

Iteration  14: 947340.753 ±(99.9%) 91306.989 us/op
                 fillHeap·p0.00:   875560.960 us/op
                 fillHeap·p0.50:   926941.184 us/op
                 fillHeap·p0.90:   1066821.222 us/op
                 fillHeap·p0.95:   1067450.368 us/op
                 fillHeap·p0.99:   1067450.368 us/op
                 fillHeap·p0.999:  1067450.368 us/op
                 fillHeap·p0.9999: 1067450.368 us/op
                 fillHeap·p1.00:   1067450.368 us/op

Iteration  15: 949437.905 ±(99.9%) 93916.141 us/op
                 fillHeap·p0.00:   879755.264 us/op
                 fillHeap·p0.50:   925892.608 us/op
                 fillHeap·p0.90:   1073112.678 us/op
                 fillHeap·p0.95:   1073741.824 us/op
                 fillHeap·p0.99:   1073741.824 us/op
                 fillHeap·p0.999:  1073741.824 us/op
                 fillHeap·p0.9999: 1073741.824 us/op
                 fillHeap·p1.00:   1073741.824 us/op



Result "com.github.kbreczko.jmhbenchmarks.benchmarks.allocation.AllocationBenchmark.fillHeap":
  N = 165
  mean = 947537.759 ±(99.9%) 16658.594 us/op

  Histogram, us/op:
    [ 800000.000,  825000.000) = 0 
    [ 825000.000,  850000.000) = 0 
    [ 850000.000,  875000.000) = 5 
    [ 875000.000,  900000.000) = 30 
    [ 900000.000,  925000.000) = 41 
    [ 925000.000,  950000.000) = 29 
    [ 950000.000,  975000.000) = 24 
    [ 975000.000, 1000000.000) = 6 
    [1000000.000, 1025000.000) = 0 
    [1025000.000, 1050000.000) = 0 
    [1050000.000, 1075000.000) = 29 

  Percentiles, us/op:
      p(0.0000) = 871366.656 us/op
     p(50.0000) = 926941.184 us/op
     p(90.0000) = 1067450.368 us/op
     p(95.0000) = 1071644.672 us/op
     p(99.0000) = 1074454.856 us/op
     p(99.9000) = 1075838.976 us/op
     p(99.9900) = 1075838.976 us/op
     p(99.9990) = 1075838.976 us/op
     p(99.9999) = 1075838.976 us/op
    p(100.0000) = 1075838.976 us/op


# JMH version: 1.29
# VM version: JDK 11.0.11, OpenJDK 64-Bit Server VM, 11.0.11+9
# VM invoker: /home/kamykbb/jdk-11.0.11+9/bin/java
# VM options: -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:+UseJVMCICompiler -Xms2g -Xmx2g -XX:+AlwaysPreTouch -XX:+UseSerialGC
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.read

# Run progress: 75.36% complete, ETA 02:04:19
# Fork: 1 of 1
# Warmup Iteration   1: 548.399 ±(99.9%) 5.505 us/op
# Warmup Iteration   2: 536.700 ±(99.9%) 0.364 us/op
# Warmup Iteration   3: 536.165 ±(99.9%) 0.699 us/op
# Warmup Iteration   4: 541.911 ±(99.9%) 0.323 us/op
# Warmup Iteration   5: 541.882 ±(99.9%) 0.268 us/op
Iteration   1: 541.755 ±(99.9%) 0.262 us/op
                 read·p0.00:   527.360 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   551.936 us/op
                 read·p0.95:   557.056 us/op
                 read·p0.99:   587.776 us/op
                 read·p0.999:  631.808 us/op
                 read·p0.9999: 766.274 us/op
                 read·p1.00:   795.648 us/op

Iteration   2: 541.626 ±(99.9%) 0.254 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   549.888 us/op
                 read·p0.95:   555.008 us/op
                 read·p0.99:   592.896 us/op
                 read·p0.999:  630.784 us/op
                 read·p0.9999: 720.896 us/op
                 read·p1.00:   720.896 us/op

Iteration   3: 541.706 ±(99.9%) 0.277 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   551.936 us/op
                 read·p0.95:   556.032 us/op
                 read·p0.99:   594.944 us/op
                 read·p0.999:  647.293 us/op
                 read·p0.9999: 738.074 us/op
                 read·p1.00:   770.048 us/op

Iteration   4: 541.641 ±(99.9%) 0.352 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   550.912 us/op
                 read·p0.95:   555.008 us/op
                 read·p0.99:   594.944 us/op
                 read·p0.999:  646.716 us/op
                 read·p0.9999: 1132.092 us/op
                 read·p1.00:   1140.736 us/op

Iteration   5: 541.650 ±(99.9%) 0.352 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   551.936 us/op
                 read·p0.95:   556.032 us/op
                 read·p0.99:   585.728 us/op
                 read·p0.999:  653.312 us/op
                 read·p0.9999: 946.370 us/op
                 read·p1.00:   1867.776 us/op

Iteration   6: 541.240 ±(99.9%) 0.254 us/op
                 read·p0.00:   527.360 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   550.912 us/op
                 read·p0.95:   555.008 us/op
                 read·p0.99:   582.656 us/op
                 read·p0.999:  660.014 us/op
                 read·p0.9999: 802.126 us/op
                 read·p1.00:   826.368 us/op

Iteration   7: 540.770 ±(99.9%) 0.239 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   549.888 us/op
                 read·p0.95:   552.960 us/op
                 read·p0.99:   580.608 us/op
                 read·p0.999:  650.297 us/op
                 read·p0.9999: 795.549 us/op
                 read·p1.00:   812.032 us/op

Iteration   8: 541.177 ±(99.9%) 0.580 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   549.888 us/op
                 read·p0.95:   553.984 us/op
                 read·p0.99:   579.584 us/op
                 read·p0.999:  692.576 us/op
                 read·p0.9999: 1421.762 us/op
                 read·p1.00:   3141.632 us/op

Iteration   9: 540.690 ±(99.9%) 0.207 us/op
                 read·p0.00:   527.360 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   550.912 us/op
                 read·p0.95:   553.984 us/op
                 read·p0.99:   573.440 us/op
                 read·p0.999:  639.029 us/op
                 read·p0.9999: 736.851 us/op
                 read·p1.00:   814.080 us/op

Iteration  10: 541.000 ±(99.9%) 0.249 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   550.912 us/op
                 read·p0.95:   553.984 us/op
                 read·p0.99:   575.488 us/op
                 read·p0.999:  661.504 us/op
                 read·p0.9999: 924.590 us/op
                 read·p1.00:   941.056 us/op

Iteration  11: 540.961 ±(99.9%) 0.207 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   550.912 us/op
                 read·p0.95:   555.008 us/op
                 read·p0.99:   575.488 us/op
                 read·p0.999:  611.402 us/op
                 read·p0.9999: 713.561 us/op
                 read·p1.00:   746.496 us/op

Iteration  12: 540.723 ±(99.9%) 0.210 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   550.912 us/op
                 read·p0.95:   553.984 us/op
                 read·p0.99:   574.464 us/op
                 read·p0.999:  643.072 us/op
                 read·p0.9999: 711.282 us/op
                 read·p1.00:   714.752 us/op

Iteration  13: 541.122 ±(99.9%) 0.273 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   549.888 us/op
                 read·p0.95:   552.960 us/op
                 read·p0.99:   573.440 us/op
                 read·p0.999:  630.314 us/op
                 read·p0.9999: 998.189 us/op
                 read·p1.00:   1081.344 us/op

Iteration  14: 541.132 ±(99.9%) 0.310 us/op
                 read·p0.00:   526.336 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   550.912 us/op
                 read·p0.95:   555.008 us/op
                 read·p0.99:   576.932 us/op
                 read·p0.999:  623.146 us/op
                 read·p0.9999: 1075.838 us/op
                 read·p1.00:   1101.824 us/op

Iteration  15: 540.743 ±(99.9%) 0.218 us/op
                 read·p0.00:   527.360 us/op
                 read·p0.50:   538.624 us/op
                 read·p0.90:   549.888 us/op
                 read·p0.95:   553.984 us/op
                 read·p0.99:   575.488 us/op
                 read·p0.999:  652.943 us/op
                 read·p0.9999: 735.048 us/op
                 read·p1.00:   756.736 us/op



Result "com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.read":
  N = 276832
  mean =    541.195 ±(99.9%) 0.077 us/op

  Histogram, us/op:
    [   0.000,  250.000) = 0 
    [ 250.000,  500.000) = 0 
    [ 500.000,  750.000) = 276772 
    [ 750.000, 1000.000) = 43 
    [1000.000, 1250.000) = 15 
    [1250.000, 1500.000) = 0 
    [1500.000, 1750.000) = 0 
    [1750.000, 2000.000) = 1 
    [2000.000, 2250.000) = 0 
    [2250.000, 2500.000) = 0 
    [2500.000, 2750.000) = 0 
    [2750.000, 3000.000) = 0 
    [3000.000, 3250.000) = 1 
    [3250.000, 3500.000) = 0 
    [3500.000, 3750.000) = 0 

  Percentiles, us/op:
      p(0.0000) =    526.336 us/op
     p(50.0000) =    538.624 us/op
     p(90.0000) =    550.912 us/op
     p(95.0000) =    555.008 us/op
     p(99.0000) =    581.632 us/op
     p(99.9000) =    647.168 us/op
     p(99.9900) =    918.477 us/op
     p(99.9990) =   1309.169 us/op
     p(99.9999) =   3141.632 us/op
    p(100.0000) =   3141.632 us/op


# JMH version: 1.29
# VM version: JDK 11.0.11, OpenJDK 64-Bit Server VM, 11.0.11+9
# VM invoker: /home/kamykbb/jdk-11.0.11+9/bin/java
# VM options: -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:+UseJVMCICompiler -Xms2g -Xmx2g -XX:+AlwaysPreTouch -XX:+UseSerialGC
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.readAndWrite

# Run progress: 76.08% complete, ETA 02:00:38
# Fork: 1 of 1
# Warmup Iteration   1: 671.207 ±(99.9%) 5.962 us/op
# Warmup Iteration   2: 657.206 ±(99.9%) 0.748 us/op
# Warmup Iteration   3: 656.182 ±(99.9%) 0.274 us/op
# Warmup Iteration   4: 657.209 ±(99.9%) 1.226 us/op
# Warmup Iteration   5: 654.531 ±(99.9%) 0.473 us/op
Iteration   1: 653.765 ±(99.9%) 0.803 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   664.576 us/op
                 readAndWrite·p0.95:   667.648 us/op
                 readAndWrite·p0.99:   694.272 us/op
                 readAndWrite·p0.999:  778.124 us/op
                 readAndWrite·p0.9999: 3045.106 us/op
                 readAndWrite·p1.00:   3317.760 us/op

Iteration   2: 653.163 ±(99.9%) 0.261 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   664.576 us/op
                 readAndWrite·p0.95:   667.648 us/op
                 readAndWrite·p0.99:   691.200 us/op
                 readAndWrite·p0.999:  771.793 us/op
                 readAndWrite·p0.9999: 835.884 us/op
                 readAndWrite·p1.00:   839.680 us/op

Iteration   3: 653.339 ±(99.9%) 0.271 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   664.576 us/op
                 readAndWrite·p0.95:   667.648 us/op
                 readAndWrite·p0.99:   688.128 us/op
                 readAndWrite·p0.999:  747.983 us/op
                 readAndWrite·p0.9999: 1017.878 us/op
                 readAndWrite·p1.00:   1073.152 us/op

Iteration   4: 653.137 ±(99.9%) 0.249 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   663.552 us/op
                 readAndWrite·p0.95:   667.648 us/op
                 readAndWrite·p0.99:   688.128 us/op
                 readAndWrite·p0.999:  750.815 us/op
                 readAndWrite·p0.9999: 857.479 us/op
                 readAndWrite·p1.00:   914.432 us/op

Iteration   5: 653.148 ±(99.9%) 0.261 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   663.552 us/op
                 readAndWrite·p0.95:   667.648 us/op
                 readAndWrite·p0.99:   691.200 us/op
                 readAndWrite·p0.999:  765.198 us/op
                 readAndWrite·p0.9999: 872.368 us/op
                 readAndWrite·p1.00:   928.768 us/op

Iteration   6: 653.990 ±(99.9%) 0.784 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   664.576 us/op
                 readAndWrite·p0.95:   668.672 us/op
                 readAndWrite·p0.99:   694.272 us/op
                 readAndWrite·p0.999:  776.144 us/op
                 readAndWrite·p0.9999: 2926.479 us/op
                 readAndWrite·p1.00:   2928.640 us/op

Iteration   7: 654.128 ±(99.9%) 0.378 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   665.600 us/op
                 readAndWrite·p0.95:   669.696 us/op
                 readAndWrite·p0.99:   696.320 us/op
                 readAndWrite·p0.999:  783.823 us/op
                 readAndWrite·p0.9999: 1172.157 us/op
                 readAndWrite·p1.00:   1198.080 us/op

Iteration   8: 653.904 ±(99.9%) 0.426 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   665.600 us/op
                 readAndWrite·p0.95:   669.696 us/op
                 readAndWrite·p0.99:   693.248 us/op
                 readAndWrite·p0.999:  777.669 us/op
                 readAndWrite·p0.9999: 1319.703 us/op
                 readAndWrite·p1.00:   1343.488 us/op

Iteration   9: 654.094 ±(99.9%) 0.471 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   665.600 us/op
                 readAndWrite·p0.95:   669.696 us/op
                 readAndWrite·p0.99:   692.224 us/op
                 readAndWrite·p0.999:  781.670 us/op
                 readAndWrite·p0.9999: 1450.163 us/op
                 readAndWrite·p1.00:   1466.368 us/op

Iteration  10: 654.480 ±(99.9%) 0.473 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   665.600 us/op
                 readAndWrite·p0.95:   669.696 us/op
                 readAndWrite·p0.99:   696.320 us/op
                 readAndWrite·p0.999:  979.630 us/op
                 readAndWrite·p0.9999: 1260.261 us/op
                 readAndWrite·p1.00:   1286.144 us/op

Iteration  11: 654.026 ±(99.9%) 0.454 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   665.600 us/op
                 readAndWrite·p0.95:   669.696 us/op
                 readAndWrite·p0.99:   694.272 us/op
                 readAndWrite·p0.999:  772.555 us/op
                 readAndWrite·p0.9999: 1421.804 us/op
                 readAndWrite·p1.00:   1529.856 us/op

Iteration  12: 654.224 ±(99.9%) 0.415 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   665.600 us/op
                 readAndWrite·p0.95:   669.696 us/op
                 readAndWrite·p0.99:   695.296 us/op
                 readAndWrite·p0.999:  770.515 us/op
                 readAndWrite·p0.9999: 1279.520 us/op
                 readAndWrite·p1.00:   1308.672 us/op

Iteration  13: 653.584 ±(99.9%) 0.281 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   664.576 us/op
                 readAndWrite·p0.95:   668.672 us/op
                 readAndWrite·p0.99:   691.343 us/op
                 readAndWrite·p0.999:  762.587 us/op
                 readAndWrite·p0.9999: 942.502 us/op
                 readAndWrite·p1.00:   982.016 us/op

Iteration  14: 653.303 ±(99.9%) 0.277 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   664.576 us/op
                 readAndWrite·p0.95:   668.672 us/op
                 readAndWrite·p0.99:   692.296 us/op
                 readAndWrite·p0.999:  770.048 us/op
                 readAndWrite·p0.9999: 860.102 us/op
                 readAndWrite·p1.00:   870.400 us/op

Iteration  15: 653.464 ±(99.9%) 0.280 us/op
                 readAndWrite·p0.00:   644.096 us/op
                 readAndWrite·p0.50:   651.264 us/op
                 readAndWrite·p0.90:   664.576 us/op
                 readAndWrite·p0.95:   667.648 us/op
                 readAndWrite·p0.99:   693.248 us/op
                 readAndWrite·p0.999:  787.456 us/op
                 readAndWrite·p0.9999: 846.736 us/op
                 readAndWrite·p1.00:   858.112 us/op



Result "com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.readAndWrite":
  N = 229237
  mean =    653.716 ±(99.9%) 0.114 us/op

  Histogram, us/op:
    [   0.000,  250.000) = 0 
    [ 250.000,  500.000) = 0 
    [ 500.000,  750.000) = 228867 
    [ 750.000, 1000.000) = 311 
    [1000.000, 1250.000) = 39 
    [1250.000, 1500.000) = 14 
    [1500.000, 1750.000) = 2 
    [1750.000, 2000.000) = 0 
    [2000.000, 2250.000) = 0 
    [2250.000, 2500.000) = 0 
    [2500.000, 2750.000) = 0 
    [2750.000, 3000.000) = 3 
    [3000.000, 3250.000) = 0 
    [3250.000, 3500.000) = 1 
    [3500.000, 3750.000) = 0 

  Percentiles, us/op:
      p(0.0000) =    644.096 us/op
     p(50.0000) =    651.264 us/op
     p(90.0000) =    664.576 us/op
     p(95.0000) =    668.672 us/op
     p(99.0000) =    692.224 us/op
     p(99.9000) =    774.144 us/op
     p(99.9900) =   1219.340 us/op
     p(99.9990) =   2927.442 us/op
     p(99.9999) =   3317.760 us/op
    p(100.0000) =   3317.760 us/op


# JMH version: 1.29
# VM version: JDK 11.0.11, OpenJDK 64-Bit Server VM, 11.0.11+9
# VM invoker: /home/kamykbb/jdk-11.0.11+9/bin/java
# VM options: -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:+UseJVMCICompiler -Xms2g -Xmx2g -XX:+AlwaysPreTouch -XX:+UseSerialGC
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.swap

# Run progress: 76.81% complete, ETA 01:56:58
# Fork: 1 of 1
# Warmup Iteration   1: 963.103 ±(99.9%) 10.966 us/op
# Warmup Iteration   2: 942.931 ±(99.9%) 1.649 us/op
# Warmup Iteration   3: 940.531 ±(99.9%) 0.246 us/op
# Warmup Iteration   4: 940.282 ±(99.9%) 0.231 us/op
# Warmup Iteration   5: 940.223 ±(99.9%) 0.905 us/op
Iteration   1: 859.447 ±(99.9%) 2.816 us/op
                 swap·p0.00:   749.568 us/op
                 swap·p0.50:   935.936 us/op
                 swap·p0.90:   944.128 us/op
                 swap·p0.95:   946.176 us/op
                 swap·p0.99:   955.392 us/op
                 swap·p0.999:  1015.808 us/op
                 swap·p0.9999: 1620.901 us/op
                 swap·p1.00:   1720.320 us/op

Iteration   2: 567.850 ±(99.9%) 0.160 us/op
                 swap·p0.00:   563.200 us/op
                 swap·p0.50:   567.296 us/op
                 swap·p0.90:   574.464 us/op
                 swap·p0.95:   576.512 us/op
                 swap·p0.99:   584.704 us/op
                 swap·p0.999:  652.958 us/op
                 swap·p0.9999: 773.328 us/op
                 swap·p1.00:   777.216 us/op

Iteration   3: 567.996 ±(99.9%) 0.242 us/op
                 swap·p0.00:   563.200 us/op
                 swap·p0.50:   567.296 us/op
                 swap·p0.90:   574.464 us/op
                 swap·p0.95:   576.512 us/op
                 swap·p0.99:   584.704 us/op
                 swap·p0.999:  672.039 us/op
                 swap·p0.9999: 1042.396 us/op
                 swap·p1.00:   1045.504 us/op

