# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.allocation.AllocationBenchmark.createNewObjects
# Parameters: (size = 1024)

# Run progress: 0.00% complete, ETA 07:40:00
# Fork: 1 of 1
# Warmup Iteration   1: ≈ 10⁻⁵ ops/us
# Warmup Iteration   2: ≈ 10⁻⁵ ops/us
# Warmup Iteration   3: ≈ 10⁻⁵ ops/us
# Warmup Iteration   4: ≈ 10⁻⁵ ops/us
# Warmup Iteration   5: ≈ 10⁻⁵ ops/us
Iteration   3: 384.579 us/op
Iteration   4: 383.142 us/op
Iteration   5: 382.177 us/op
Iteration   6: 382.183 us/op
Iteration   7: 382.767 us/op
Iteration   8: 381.665 us/op
Iteration   9: 381.746 us/op
Iteration  10: 382.209 us/op
Iteration  11: 381.937 us/op
Iteration  12: 381.572 us/op
Iteration  13: 382.004 us/op
Iteration  14: 381.594 us/op
Iteration  15: 381.090 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.read":
  382.230 ±(99.9%) 0.883 us/op [Average]
  (min, avg, max) = (381.090, 382.230, 384.579), stdev = 0.826
  CI (99.9%): [381.347, 383.113] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.readAndWrite

# Run progress: 42.75% complete, ETA 04:53:17
# Fork: 1 of 1
# Warmup Iteration   1: 168.962 us/op
# Warmup Iteration   2: 167.999 us/op
# Warmup Iteration   3: 167.937 us/op
# Warmup Iteration   4: 168.567 us/op
# Warmup Iteration   5: 169.913 us/op
Iteration   1: 168.786 us/op
Iteration   2: 169.294 us/op
Iteration   3: 170.043 us/op
Iteration   4: 169.921 us/op
Iteration   5: 170.138 us/op
Iteration   6: 169.629 us/op
Iteration   7: 170.007 us/op
Iteration   8: 170.857 us/op
Iteration   9: 169.321 us/op
Iteration  10: 169.409 us/op
Iteration  11: 170.826 us/op
Iteration  12: 168.691 us/op
Iteration  13: 168.889 us/op
Iteration  14: 169.652 us/op
Iteration  15: 169.828 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.readAndWrite":
  169.686 ±(99.9%) 0.699 us/op [Average]
  (min, avg, max) = (168.691, 169.686, 170.857), stdev = 0.654
  CI (99.9%): [168.987, 170.385] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.swap

# Run progress: 43.48% complete, ETA 04:49:24
# Fork: 1 of 1
# Warmup Iteration   1: 201.607 us/op
# Warmup Iteration   2: 200.942 us/op
# Warmup Iteration   3: 203.244 us/op
# Warmup Iteration   4: 202.754 us/op
# Warmup Iteration   5: 202.807 us/op
Iteration   1: 202.655 us/op
Iteration   2: 202.708 us/op
Iteration   3: 202.636 us/op
Iteration   4: 202.838 us/op
Iteration   5: 202.609 us/op
Iteration   6: 202.689 us/op
Iteration   7: 202.563 us/op
Iteration   8: 202.970 us/op
Iteration   9: 202.633 us/op
Iteration  10: 202.848 us/op
Iteration  11: 202.684 us/op
Iteration  12: 202.600 us/op
Iteration  13: 202.478 us/op
Iteration  14: 202.516 us/op
Iteration  15: 202.358 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.swap":
  202.652 ±(99.9%) 0.164 us/op [Average]
  (min, avg, max) = (202.358, 202.652, 202.970), stdev = 0.153
  CI (99.9%): [202.489, 202.816] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.write

# Run progress: 44.20% complete, ETA 04:45:31
# Fork: 1 of 1
# Warmup Iteration   1: 174.812 us/op
# Warmup Iteration   2: 184.008 us/op
# Warmup Iteration   3: 184.248 us/op
# Warmup Iteration   4: 183.998 us/op
# Warmup Iteration   5: 184.492 us/op
Iteration   1: 184.283 us/op
Iteration   2: 183.760 us/op
Iteration   3: 185.461 us/op
Iteration   4: 185.068 us/op
Iteration   5: 184.248 us/op
Iteration   6: 183.458 us/op
Iteration   7: 184.102 us/op
Iteration   8: 184.933 us/op
Iteration   9: 185.202 us/op
Iteration  10: 185.595 us/op
Iteration  11: 176.750 us/op
Iteration  12: 184.546 us/op
Iteration  13: 184.770 us/op
Iteration  14: 184.088 us/op
Iteration  15: 183.697 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.array.ArrayBenchmark.write":
  183.997 ±(99.9%) 2.253 us/op [Average]
  (min, avg, max) = (176.750, 183.997, 185.595), stdev = 2.108
  CI (99.9%): [181.744, 186.251] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.calculator.CalculatorBenchmark.sumBigDecimals

# Run progress: 44.93% complete, ETA 04:41:39
# Fork: 1 of 1
# Warmup Iteration   1: 1132990.365 us/op
# Warmup Iteration   2: 1130277.992 us/op
# Warmup Iteration   3: 1128046.029 us/op
# Warmup Iteration   4: 1129224.429 us/op
# Warmup Iteration   5: 1131257.732 us/op
Iteration   1: 1128042.756 us/op
Iteration   2: 1130055.678 us/op
Iteration   3: 1129461.127 us/op
Iteration   4: 1129687.117 us/op
Iteration   5: 1128121.041 us/op
Iteration   6: 1127599.382 us/op
Iteration   7: 1128395.958 us/op
Iteration   8: 1126988.392 us/op
Iteration   9: 1127515.210 us/op
Iteration  10: 1126806.823 us/op
Iteration  11: 1121534.237 us/op
Iteration  12: 1123344.833 us/op
Iteration  13: 1122290.143 us/op
Iteration  14: 1122358.482 us/op
Iteration  15: 1122749.901 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.calculator.CalculatorBenchmark.sumBigDecimals":
  1126330.072 ±(99.9%) 3205.430 us/op [Average]
  (min, avg, max) = (1121534.237, 1126330.072, 1130055.678), stdev = 2998.361
  CI (99.9%): [1123124.642, 1129535.502] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.countuppercase.CountUppercaseBenchmark.countUppercase
# Parameters: (length = 100)

# Run progress: 45.65% complete, ETA 04:37:51
# Fork: 1 of 1
# Warmup Iteration   1: 1201674.096 us/op
# Warmup Iteration   2: 1210210.648 us/op
# Warmup Iteration   3: 1173207.962 us/op
# Warmup Iteration   4: 1195732.163 us/op
# Warmup Iteration   5: 1819035.414 us/op
Iteration   1: 1829303.973 us/op
Iteration   2: 1873988.933 us/op
Iteration   3: 1823070.430 us/op
Iteration   4: 1781418.134 us/op
Iteration   5: 1818455.888 us/op
Iteration   6: 1842922.142 us/op
Iteration   7: 1738468.279 us/op
Iteration   8: 1876015.240 us/op
Iteration   9: 1837257.959 us/op
Iteration  10: 1803791.120 us/op
Iteration  11: 1817221.076 us/op
Iteration  12: 1703556.922 us/op
Iteration  13: 1838532.420 us/op
Iteration  14: 1759388.281 us/op
Iteration  15: 1852403.510 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.countuppercase.CountUppercaseBenchmark.countUppercase":
  1813052.954 ±(99.9%) 52125.316 us/op [Average]
  (min, avg, max) = (1703556.922, 1813052.954, 1876015.240), stdev = 48758.053
  CI (99.9%): [1760927.637, 1865178.270] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.countuppercase.CountUppercaseBenchmark.countUppercase
# Parameters: (length = 1000)

# Run progress: 46.38% complete, ETA 04:34:19
# Fork: 1 of 1
# Warmup Iteration   1: 16215414.839 us/op
# Warmup Iteration   2: 16457338.609 us/op
# Warmup Iteration   3: 16132363.376 us/op
# Warmup Iteration   4: 16477359.806 us/op
# Warmup Iteration   5: 17276996.217 us/op
Iteration   1: 17817977.320 us/op
Iteration   2: 17244339.574 us/op
Iteration   3: 17594538.902 us/op
Iteration   4: 17346597.010 us/op
Iteration   5: 17366716.002 us/op
Iteration   6: 17328476.741 us/op
Iteration   7: 17729294.045 us/op
Iteration   8: 17527221.462 us/op
Iteration   9: 17479328.183 us/op
Iteration  10: 17631014.228 us/op
Iteration  11: 17519557.395 us/op
Iteration  12: 17690877.106 us/op
Iteration  13: 17342556.282 us/op
Iteration  14: 17391470.458 us/op
Iteration  15: 17295854.880 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.countuppercase.CountUppercaseBenchmark.countUppercase":
  17487054.639 ±(99.9%) 187266.792 us/op [Average]
  (min, avg, max) = (17244339.574, 17487054.639, 17817977.320), stdev = 175169.474
  CI (99.9%): [17299787.847, 17674321.432] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.fibanacci.FibonacciBenchmark.runFibonacci
# Parameters: (iterations = 521)

# Run progress: 47.10% complete, ETA 04:33:10
# Fork: 1 of 1
# Warmup Iteration   1: 1.875 us/op
# Warmup Iteration   2: 1.871 us/op
# Warmup Iteration   3: 1.870 us/op
# Warmup Iteration   4: 1.870 us/op
# Warmup Iteration   5: 1.870 us/op
Iteration   1: 1.869 us/op
Iteration   2: 1.870 us/op
Iteration   3: 1.870 us/op
Iteration   4: 1.871 us/op
Iteration   5: 1.874 us/op
Iteration   6: 1.872 us/op
Iteration   7: 1.870 us/op
Iteration   8: 1.869 us/op
Iteration   9: 1.872 us/op
Iteration  10: 1.872 us/op
Iteration  11: 1.871 us/op
Iteration  12: 1.870 us/op
Iteration  13: 1.871 us/op
Iteration  14: 1.870 us/op
Iteration  15: 1.871 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.fibanacci.FibonacciBenchmark.runFibonacci":
  1.871 ±(99.9%) 0.001 us/op [Average]
  (min, avg, max) = (1.869, 1.871, 1.874), stdev = 0.001
  CI (99.9%): [1.869, 1.872] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.fibanacci.FibonacciBenchmark.runFibonacci
# Parameters: (iterations = 1153)

# Run progress: 47.82% complete, ETA 04:29:15
# Fork: 1 of 1
# Warmup Iteration   1: 5.475 us/op
# Warmup Iteration   2: 5.463 us/op
# Warmup Iteration   3: 5.458 us/op
# Warmup Iteration   4: 5.478 us/op
# Warmup Iteration   5: 5.474 us/op
Iteration   1: 5.464 us/op
Iteration   2: 5.476 us/op
Iteration   3: 5.471 us/op
Iteration   4: 5.491 us/op
Iteration   5: 5.464 us/op
Iteration   6: 5.468 us/op
Iteration   7: 5.475 us/op
Iteration   8: 5.462 us/op
Iteration   9: 5.473 us/op
Iteration  10: 5.479 us/op
Iteration  11: 5.474 us/op
Iteration  12: 5.465 us/op
Iteration  13: 5.450 us/op
Iteration  14: 5.451 us/op
Iteration  15: 5.469 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.fibanacci.FibonacciBenchmark.runFibonacci":
  5.469 ±(99.9%) 0.011 us/op [Average]
  (min, avg, max) = (5.450, 5.469, 5.491), stdev = 0.011
  CI (99.9%): [5.458, 5.480] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.fibanacci.FibonacciBenchmark.runFibonacci
# Parameters: (iterations = 2021)

# Run progress: 48.55% complete, ETA 04:25:20
# Fork: 1 of 1
# Warmup Iteration   1: 9.668 us/op
# Warmup Iteration   2: 9.684 us/op
# Warmup Iteration   3: 9.704 us/op
# Warmup Iteration   4: 9.689 us/op
# Warmup Iteration   5: 9.693 us/op
Iteration   1: 9.687 us/op
Iteration   2: 9.652 us/op
Iteration   3: 9.695 us/op
Iteration   4: 9.650 us/op
Iteration   5: 9.657 us/op
Iteration   6: 9.622 us/op
Iteration   7: 9.694 us/op
Iteration   8: 9.656 us/op
Iteration   9: 9.682 us/op
Iteration  10: 9.678 us/op
Iteration  11: 9.700 us/op
Iteration  12: 9.655 us/op
Iteration  13: 9.665 us/op
Iteration  14: 9.680 us/op
Iteration  15: 9.701 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.fibanacci.FibonacciBenchmark.runFibonacci":
  9.672 ±(99.9%) 0.024 us/op [Average]
  (min, avg, max) = (9.622, 9.672, 9.701), stdev = 0.023
  CI (99.9%): [9.647, 9.696] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner1
# Parameters: (size = 10)

# Run progress: 49.27% complete, ETA 04:21:26
# Fork: 1 of 1
# Warmup Iteration   1: 0.051 us/op
# Warmup Iteration   2: 0.038 us/op
# Warmup Iteration   3: 0.041 us/op
# Warmup Iteration   4: 0.040 us/op
# Warmup Iteration   5: 0.040 us/op
Iteration   1: 0.040 us/op
Iteration   2: 0.040 us/op
Iteration   3: 0.041 us/op
Iteration   4: 0.040 us/op
Iteration   5: 0.040 us/op
Iteration   6: 0.041 us/op
Iteration   7: 0.040 us/op
Iteration   8: 0.040 us/op
Iteration   9: 0.040 us/op
Iteration  10: 0.040 us/op
Iteration  11: 0.040 us/op
Iteration  12: 0.040 us/op
Iteration  13: 0.040 us/op
Iteration  14: 0.040 us/op
Iteration  15: 0.040 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner1":
  0.040 ±(99.9%) 0.001 us/op [Average]
  (min, avg, max) = (0.040, 0.040, 0.041), stdev = 0.001
  CI (99.9%): [0.039, 0.041] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner1
# Parameters: (size = 100)

# Run progress: 50.00% complete, ETA 04:17:32
# Fork: 1 of 1
# Warmup Iteration   1: 0.458 us/op
# Warmup Iteration   2: 0.421 us/op
# Warmup Iteration   3: 0.350 us/op
# Warmup Iteration   4: 0.353 us/op
# Warmup Iteration   5: 0.347 us/op
Iteration   1: 0.349 us/op
Iteration   2: 0.348 us/op
Iteration   3: 0.353 us/op
Iteration   4: 0.348 us/op
Iteration   5: 0.347 us/op
Iteration   6: 0.346 us/op
Iteration   7: 0.348 us/op
Iteration   8: 0.346 us/op
Iteration   9: 0.347 us/op
Iteration  10: 0.348 us/op
Iteration  11: 0.353 us/op
Iteration  12: 0.346 us/op
Iteration  13: 0.345 us/op
Iteration  14: 0.348 us/op
Iteration  15: 0.349 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner1":
  0.348 ±(99.9%) 0.002 us/op [Average]
  (min, avg, max) = (0.345, 0.348, 0.353), stdev = 0.002
  CI (99.9%): [0.346, 0.350] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner1
# Parameters: (size = 1000)

# Run progress: 50.72% complete, ETA 04:13:39
# Fork: 1 of 1
# Warmup Iteration   1: 4.485 us/op
# Warmup Iteration   2: 4.171 us/op
# Warmup Iteration   3: 3.931 us/op
# Warmup Iteration   4: 3.916 us/op
# Warmup Iteration   5: 3.983 us/op
Iteration   1: 3.925 us/op
Iteration   2: 3.907 us/op
Iteration   3: 4.003 us/op
Iteration   4: 4.054 us/op
Iteration   5: 3.982 us/op
Iteration   6: 4.010 us/op
Iteration   7: 3.925 us/op
Iteration   8: 3.975 us/op
Iteration   9: 3.999 us/op
Iteration  10: 3.981 us/op
Iteration  11: 3.950 us/op
Iteration  12: 3.941 us/op
Iteration  13: 3.969 us/op
Iteration  14: 3.954 us/op
Iteration  15: 3.909 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner1":
  3.966 ±(99.9%) 0.044 us/op [Average]
  (min, avg, max) = (3.907, 3.966, 4.054), stdev = 0.041
  CI (99.9%): [3.922, 4.010] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner2
# Parameters: (size = 10)

# Run progress: 51.45% complete, ETA 04:09:46
# Fork: 1 of 1
# Warmup Iteration   1: 0.053 us/op
# Warmup Iteration   2: 0.053 us/op
# Warmup Iteration   3: 0.045 us/op
# Warmup Iteration   4: 0.045 us/op
# Warmup Iteration   5: 0.045 us/op
Iteration   1: 0.045 us/op
Iteration   2: 0.045 us/op
Iteration   3: 0.045 us/op
Iteration   4: 0.045 us/op
Iteration   5: 0.045 us/op
Iteration   6: 0.045 us/op
Iteration   7: 0.045 us/op
Iteration   8: 0.045 us/op
Iteration   9: 0.045 us/op
Iteration  10: 0.045 us/op
Iteration  11: 0.045 us/op
Iteration  12: 0.045 us/op
Iteration  13: 0.045 us/op
Iteration  14: 0.045 us/op
Iteration  15: 0.045 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner2":
  0.045 ±(99.9%) 0.001 us/op [Average]
  (min, avg, max) = (0.045, 0.045, 0.045), stdev = 0.001
  CI (99.9%): [0.045, 0.045] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner2
# Parameters: (size = 100)

# Run progress: 52.17% complete, ETA 04:05:54
# Fork: 1 of 1
# Warmup Iteration   1: 0.462 us/op
# Warmup Iteration   2: 0.457 us/op
# Warmup Iteration   3: 0.389 us/op
# Warmup Iteration   4: 0.387 us/op
# Warmup Iteration   5: 0.382 us/op
Iteration   1: 0.395 us/op
Iteration   2: 0.384 us/op
Iteration   3: 0.389 us/op
Iteration   4: 0.386 us/op
Iteration   5: 0.382 us/op
Iteration   6: 0.390 us/op
Iteration   7: 0.393 us/op
Iteration   8: 0.385 us/op
Iteration   9: 0.385 us/op
Iteration  10: 0.391 us/op
Iteration  11: 0.383 us/op
Iteration  12: 0.386 us/op
Iteration  13: 0.390 us/op
Iteration  14: 0.385 us/op
Iteration  15: 0.391 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner2":
  0.388 ±(99.9%) 0.004 us/op [Average]
  (min, avg, max) = (0.382, 0.388, 0.395), stdev = 0.004
  CI (99.9%): [0.383, 0.392] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner2
# Parameters: (size = 1000)

# Run progress: 52.90% complete, ETA 04:02:02
# Fork: 1 of 1
# Warmup Iteration   1: 4.013 us/op
# Warmup Iteration   2: 4.095 us/op
# Warmup Iteration   3: 3.989 us/op
# Warmup Iteration   4: 4.084 us/op
# Warmup Iteration   5: 4.067 us/op
Iteration   1: 4.117 us/op
Iteration   2: 4.018 us/op
Iteration   3: 4.040 us/op
Iteration   4: 4.022 us/op
Iteration   5: 4.001 us/op
Iteration   6: 4.073 us/op
Iteration   7: 4.027 us/op
Iteration   8: 4.071 us/op
Iteration   9: 4.003 us/op
Iteration  10: 3.990 us/op
Iteration  11: 3.931 us/op
Iteration  12: 4.114 us/op
Iteration  13: 3.893 us/op
Iteration  14: 4.074 us/op
Iteration  15: 3.954 us/op


Result "com.github.kbreczko.jmhbenchmarks.benchmarks.findlast.FindLastBenchmark.findLastPrefixUsingScanner2":
  4.022 ±(99.9%) 0.068 us/op [Average]
  (min, avg, max) = (3.893, 4.022, 4.117), stdev = 0.064
  CI (99.9%): [3.954, 4.090] (assumes normal distribution)


# JMH version: 1.29
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /home/kamykbb/jdk8u292-b10/jre/bin/java
# VM options: -Xms2g -Xmx2g -XX:+AlwaysPreTouch
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 10 s each
# Measurement: 15 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.github.kbreczko.jmhbenchmarks.benchmarks.geneticalgorithm.GeneticAlgorithmBenchmark.runAlgorithm

# Run progress: 53.62% complete, ETA 03:58:11
# Fork: 1 of 1
# Warmup Iteration   1: 14518.462 us/op
# Warmup Iteration   2: 14471.339 us/op
# Warmup Iteration   3: 14478.800 us/op
# Warmup Iteration   4: 14469.732 us/op
# Warmup Iteration   5: 14464.668 us/op
Iteration   1: 14491.713 us/op
Iteration   2: 14482.639 us/op
Iteration   3: 14463.191 us/op
Iteration   4: 14492.676 us/op
Iteration   5: 14530.101 us/op
Iteration   6: 14490.768 us/op
Iteration   7: 14472.854 us/op
Iteration   8: 14481.100 us/op
